mu,rho,bw_opt,loss,joint_pass
1.5026315789473683,2.389473684210526,4.7229417390620145e-05,0.21378225313815016,0
1.513157894736842,2.389473684210526,4.098090167248643e-05,0.21345110349401455,0
1.5236842105263158,2.389473684210526,4.477426269896607e-05,0.21312547236992882,0
1.5342105263157895,2.389473684210526,4.6479282077758666e-05,0.2128073275035475,0
1.5495,2.389473684210526,4.1414894369509896e-05,0.21236714924239,0
1.5552631578947367,2.389473684210526,4.679066120993541e-05,0.21221278373365332,0
1.5657894736842104,2.389473684210526,8.398838012550708e-05,0.21196283855636386,0
1.5763157894736841,2.389473684210526,2.698182278303217e-05,0.21179397836348635,0
1.5868421052631578,2.389473684210526,2.513968332070464e-05,0.2117743358253741,0
1.5973684210526315,2.389473684210526,8.010577621824809e-05,0.21191321079981507,0
1.6078947368421053,2.389473684210526,6.242137512650187e-05,0.21214348154227758,0
1.6184210526315788,2.389473684210526,3.518345660681802e-05,0.21241417496903503,0
1.6289473684210525,2.389473684210526,5.68703808436059e-05,0.21270295346542753,0
1.6394736842105262,2.389473684210526,4.000853795225565e-05,0.21300036216217733,0
1.65,2.389473684210526,6.895577070545428e-05,0.21330201189607714,0
1.45,2.4157894736842107,4.126708584780614e-05,0.26441269891202074,0
1.4605263157894737,2.4157894736842107,7.05701933928553e-05,0.2640683635720624,0
1.4710526315789474,2.4157894736842107,7.55153794739386e-05,0.26372736147383896,0
1.481578947368421,2.4157894736842107,5.7898475295283986e-05,0.2633899306718557,0
1.4921052631578946,2.4157894736842107,7.389067654998226e-05,0.263056401676893,0
1.5026315789473683,2.4157894736842107,5.540824529868698e-05,0.2627272394021903,0
1.513157894736842,2.4157894736842107,4.6574507813889895e-05,0.26240310958714685,0
1.5236842105263158,2.4157894736842107,3.141548934832374e-05,0.262084987298541,0
1.5342105263157895,2.4157894736842107,4.785347705957343e-05,0.26177434011156386,0
1.5495,2.4157894736842107,8.254214510627263e-05,0.26134141141593836,0
1.5552631578947367,2.4157894736842107,2.892557108404718e-05,0.26118597601297455,0
1.5657894736842104,2.4157894736842107,2.793337200926859e-05,0.26091801744302134,0
1.5763157894736841,2.4157894736842107,3.726222222980057e-05,0.26067990227242344,0
1.5868421052631578,2.4157894736842107,2.8978572372189297e-05,0.2604887506682715,0
1.5973684210526315,2.4157894736842107,6.633407516632072e-05,0.2603693806248132,0
1.6078947368421053,2.4157894736842107,2.4087411365941458e-05,0.2603459903742859,0
1.6184210526315788,2.4157894736842107,4.282761762430393e-05,0.2604231695687392,0
1.6289473684210525,2.4157894736842107,2.260028115858665e-05,0.26058075439892325,0
1.6394736842105262,2.4157894736842107,5.318818552798442e-05,0.26079146527289127,0
1.65,2.4157894736842107,6.515923974760745e-05,0.26103451064892247,0
1.45,2.442105263157895,4.5765974866064386e-05,0.3353055377506765,0
1.4605263157894737,2.442105263157895,3.539385444470717e-05,0.33496533588369315,0
1.4710526315789474,2.442105263157895,6.884622693784468e-05,0.3346287363761548,0
1.481578947368421,2.442105263157895,4.615740106790018e-05,0.3342959843692038,0
1.4921052631578946,2.442105263157895,8.497765856497604e-05,0.3339674014394831,0
1.5026315789473683,2.442105263157895,7.823838306516309e-05,0.3336434126753528,0
1.513157894736842,2.442105263157895,6.861841413286926e-05,0.3333245856911408,0
1.5236842105263158,2.442105263157895,5.9692210255004674e-05,0.33301168778067947,0
1.5342105263157895,2.442105263157895,5.667213587741361e-05,0.33270577099806636,0
1.5495,2.442105263157895,5.943212722175224e-05,0.332276999091514,0
1.5552631578947367,2.442105263157895,2.3638199873792406e-05,0.3321213507424048,0
1.5657894736842104,2.442105263157895,3.8615111718954836e-05,0.33184790210872117,0
1.5763157894736841,2.442105263157895,2.5230275313809918e-05,0.3315922837070994,0
1.5868421052631578,2.442105263157895,5.04997491878136e-05,0.3313607801831417,0
1.5973684210526315,2.442105263157895,2.7598737691750166e-05,0.33116230170091115,0
1.6078947368421053,2.442105263157895,7.508567781521134e-05,0.33100863138427167,0
1.6184210526315788,2.442105263157895,5.5548150494885526e-05,0.33091308553443244,0
1.6289473684210525,2.442105263157895,3.297265205767173e-05,0.3308863757347059,0
1.6394736842105262,2.442105263157895,4.944337774966808e-05,0.3309311261474279,0
1.65,2.442105263157895,2.5132263819926377e-05,0.33104005571881356,0
1.45,2.468421052631579,3.129715535307426e-05,0.4272068211398698,0
